"","ImageName","LatitudeDD","LongitudeDD","DepthInMeters","SurveyID","Locality","Presence","logic","Clip_Aspect1","Clip_Slope1","Clip_Depth1","Clip_Intensity1","lon","lat"
"1350","DSC-13914",26.1839,-84.7035,435,"NF-1708","Many Mounds (deep)",0,TRUE,331.900543212891,0.775276005268097,-439.358734130859,-21.6923198699951,729507.130621817,2898080.12194394
"1351","DSC-13916",26.1838,-84.7035,434,"NF-1708","Many Mounds (deep)",0,TRUE,274.675689697266,1.21068382263184,-438.952850341797,-25.7873363494873,729507.326692039,2898069.04182279
"1352","DSC-13917",26.1838,-84.7035,434,"NF-1708","Many Mounds (deep)",0,TRUE,274.675689697266,1.21068382263184,-438.952850341797,-25.7873363494873,729507.326692039,2898069.04182279
"1353","DSC-13919",26.1838,-84.7035,434,"NF-1708","Many Mounds (deep)",0,TRUE,274.675689697266,1.21068382263184,-438.952850341797,-25.7873363494873,729507.326692039,2898069.04182279
"1354","DSC-13920",26.1839,-84.7035,433,"NF-1708","Many Mounds (deep)",0,TRUE,331.900543212891,0.775276005268097,-439.358734130859,-21.6923198699951,729507.130621817,2898080.12194394
"1355","DSC-13921",26.1837,-84.7035,435,"NF-1708","Many Mounds (deep)",0,TRUE,214.648056030273,3.39261651039124,-439.001647949219,-27.0889949798584,729507.522761563,2898057.96170176
"1356","DSC-13922",26.1837,-84.7035,435,"NF-1708","Many Mounds (deep)",0,TRUE,214.648056030273,3.39261651039124,-439.001647949219,-27.0889949798584,729507.522761563,2898057.96170176
"1357","DSC-13923",26.1837,-84.7035,434,"NF-1708","Many Mounds (deep)",0,TRUE,214.648056030273,3.39261651039124,-439.001647949219,-27.0889949798584,729507.522761563,2898057.96170176
"1358","DSC-13924",26.1837,-84.7035,435,"NF-1708","Many Mounds (deep)",0,TRUE,214.648056030273,3.39261651039124,-439.001647949219,-27.0889949798584,729507.522761563,2898057.96170176
"1359","DSC-13925",26.1837,-84.7035,432,"NF-1708","Many Mounds (deep)",0,TRUE,214.648056030273,3.39261651039124,-439.001647949219,-27.0889949798584,729507.522761563,2898057.96170176
"1360","DSC-13928",26.1837,-84.7035,430,"NF-1708","Many Mounds (deep)",0,TRUE,214.648056030273,3.39261651039124,-439.001647949219,-27.0889949798584,729507.522761563,2898057.96170176
"1361","DSC-13932",26.1836,-84.7035,427,"NF-1708","Many Mounds (deep)",0,TRUE,203.909744262695,12.0845232009888,-439.754730224609,-26.9824714660645,729507.718830389,2898046.88158087
"1362","DSC-13935",26.1837,-84.7035,434,"NF-1708","Many Mounds (deep)",0,TRUE,214.648056030273,3.39261651039124,-439.001647949219,-27.0889949798584,729507.522761563,2898057.96170176
"1363","DSC-13936",26.1836,-84.7035,432,"NF-1708","Many Mounds (deep)",0,TRUE,203.909744262695,12.0845232009888,-439.754730224609,-26.9824714660645,729507.718830389,2898046.88158087
"1364","DSC-13937",26.1835,-84.7035,433,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1365","DSC-13938",26.1835,-84.7035,433,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1366","DSC-13939",26.1835,-84.7035,433,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1367","DSC-13940",26.1835,-84.7035,432,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1368","DSC-13941",26.1836,-84.7035,431,"NF-1708","Many Mounds (deep)",0,TRUE,203.909744262695,12.0845232009888,-439.754730224609,-26.9824714660645,729507.718830389,2898046.88158087
"1369","DSC-13942",26.1835,-84.7036,431,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1370","DSC-13943",26.1835,-84.7035,432,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1371","DSC-13944",26.1835,-84.7036,433,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1372","DSC-13945",26.1835,-84.7036,433,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1373","DSC-13947",26.1835,-84.7036,431,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1374","DSC-13948",26.1835,-84.7036,431,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1375","DSC-13949",26.1835,-84.7036,429,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1376","DSC-13950",26.1835,-84.7036,432,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1377","DSC-13951",26.1835,-84.7036,432,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1378","DSC-13952",26.1835,-84.7036,431,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1379","DSC-13953",26.1835,-84.7036,431,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1380","DSC-13954",26.1835,-84.7036,435,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1381","DSC-13955",26.1835,-84.7036,434,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1382","DSC-13956",26.1835,-84.7036,431,"NF-1708","Many Mounds (deep)",0,TRUE,128.817901611328,9.91990375518799,-442.757873535156,-21.4389476776123,729497.917794721,2898035.62456066
"1383","DSC-13959",26.1835,-84.7035,433,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1384","DSC-13960",26.1835,-84.7035,434,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1385","DSC-13962",26.1835,-84.7035,435,"NF-1708","Many Mounds (deep)",0,TRUE,223.569274902344,11.6636972427368,-444.583282470703,-25.2552165985107,729507.914898517,2898035.80146011
"1386","DSC-13963",26.1836,-84.7035,437,"NF-1708","Many Mounds (deep)",0,TRUE,203.909744262695,12.0845232009888,-439.754730224609,-26.9824714660645,729507.718830389,2898046.88158087
"1387","DSC-13964",26.1836,-84.7035,437,"NF-1708","Many Mounds (deep)",0,TRUE,203.909744262695,12.0845232009888,-439.754730224609,-26.9824714660645,729507.718830389,2898046.88158087
"1388","DSC-13965",26.1835,-84.7034,437,"NF-1708","Many Mounds (deep)",0,TRUE,249.298370361328,12.3537302017212,-439.652801513672,-29.7666797637939,729517.912002745,2898035.97836727
"1389","DSC-13967",26.1835,-84.7034,437,"NF-1708","Many Mounds (deep)",0,TRUE,249.298370361328,12.3537302017212,-439.652801513672,-29.7666797637939,729517.912002745,2898035.97836727
"1390","DSC-13968",26.1834,-84.7034,437,"NF-1708","Many Mounds (deep)",0,TRUE,274.654449462891,14.9311437606812,-439.945251464844,-27.8851852416992,729518.108078729,2898024.89824616
"1391","DSC-13972",26.1836,-84.7035,434,"NF-1708","Many Mounds (deep)",0,TRUE,203.909744262695,12.0845232009888,-439.754730224609,-26.9824714660645,729507.718830389,2898046.88158087
"1392","DSC-13973",26.1833,-84.7036,436,"NF-1708","Many Mounds (deep)",0,TRUE,53.5992851257324,11.2287511825562,-441.390502929688,-17.6675930023193,729498.30991177,2898013.46432047
"1393","DSC-13975",26.1834,-84.7035,438,"NF-1708","Many Mounds (deep)",0,TRUE,274.189178466797,9.29337596893311,-444.436737060547,-24.9180507659912,729508.110965946,2898024.72133947
"1394","DSC-13981",26.1833,-84.7036,435,"NF-1708","Many Mounds (deep)",0,TRUE,53.5992851257324,11.2287511825562,-441.390502929688,-17.6675930023193,729498.30991177,2898013.46432047
"1395","DSC-13982",26.1833,-84.7037,435,"NF-1708","Many Mounds (deep)",0,TRUE,66.4130249023438,10.1994199752808,-440.468475341797,-15.1472043991089,729488.312791292,2898013.2874297
"1396","DSC-13983",26.1833,-84.7037,435,"NF-1708","Many Mounds (deep)",0,TRUE,66.4130249023438,10.1994199752808,-440.468475341797,-15.1472043991089,729488.312791292,2898013.2874297
"1397","DSC-13984",26.1833,-84.7037,435,"NF-1708","Many Mounds (deep)",0,TRUE,66.4130249023438,10.1994199752808,-440.468475341797,-15.1472043991089,729488.312791292,2898013.2874297
"1398","DSC-13985",26.1833,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,66.4130249023438,10.1994199752808,-440.468475341797,-15.1472043991089,729488.312791292,2898013.2874297
"1399","DSC-13986",26.1832,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,95.6717758178711,5.04604387283325,-438.824462890625,-14.5081920623779,729488.508840214,2898002.20731028
"1400","DSC-13987",26.1832,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,95.6717758178711,5.04604387283325,-438.824462890625,-14.5081920623779,729488.508840214,2898002.20731028
"1401","DSC-13988",26.1832,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,95.6717758178711,5.04604387283325,-438.824462890625,-14.5081920623779,729488.508840214,2898002.20731028
"1402","DSC-13989",26.1832,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,95.6717758178711,5.04604387283325,-438.824462890625,-14.5081920623779,729488.508840214,2898002.20731028
"1403","DSC-13991",26.1831,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,148.644943237305,6.18679237365723,-440.456878662109,-14.4601764678955,729488.704888439,2897991.12719098
"1404","DSC-13992",26.1831,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,148.644943237305,6.18679237365723,-440.456878662109,-14.4601764678955,729488.704888439,2897991.12719098
"1405","DSC-13993",26.1831,-84.7037,435,"NF-1708","Many Mounds (deep)",0,TRUE,148.644943237305,6.18679237365723,-440.456878662109,-14.4601764678955,729488.704888439,2897991.12719098
"1406","DSC-13994",26.1831,-84.7038,435,"NF-1708","Many Mounds (deep)",0,TRUE,157.243453979492,6.87675666809082,-439.222808837891,-14.1857414245605,729478.70775128,2897990.95030888
"1407","DSC-13996",26.1831,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,157.243453979492,6.87675666809082,-439.222808837891,-14.1857414245605,729478.70775128,2897990.95030888
"1408","DSC-13997",26.1831,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,157.243453979492,6.87675666809082,-439.222808837891,-14.1857414245605,729478.70775128,2897990.95030888
"1409","DSC-13998",26.1831,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,148.644943237305,6.18679237365723,-440.456878662109,-14.4601764678955,729488.704888439,2897991.12719098
"1410","DSC-13999",26.183,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,177.243667602539,5.56919860839844,-440.868347167969,-18.012451171875,729488.900935965,2897980.04707182
"1411","DSC-14000",26.183,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,177.243667602539,5.56919860839844,-440.868347167969,-18.012451171875,729488.900935965,2897980.04707182
"1412","DSC-14001",26.183,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,177.243667602539,5.56919860839844,-440.868347167969,-18.012451171875,729488.900935965,2897980.04707182
"1413","DSC-14002",26.183,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,177.243667602539,5.56919860839844,-440.868347167969,-18.012451171875,729488.900935965,2897980.04707182
"1414","DSC-14003",26.1829,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1415","DSC-14004",26.1829,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1416","DSC-14005",26.1829,-84.7037,437,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1417","DSC-14006",26.1829,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,146.551162719727,12.1729431152344,-446.060516357422,-19.3146877288818,729479.099828523,2897968.79007163
"1418","DSC-14008",26.1828,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1419","DSC-14011",26.1828,-84.7038,435,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1420","DSC-14012",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1421","DSC-14013",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1422","DSC-14014",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1423","DSC-14015",26.1829,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1424","DSC-14016",26.1829,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1425","DSC-14017",26.1829,-84.7037,433,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1426","DSC-14018",26.1829,-84.7037,433,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1427","DSC-14019",26.1829,-84.7037,432,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1428","DSC-14020",26.1829,-84.7037,432,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1429","DSC-14021",26.1829,-84.7037,433,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1430","DSC-14022",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1431","DSC-14023",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1432","DSC-14024",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1433","DSC-14025",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1434","DSC-14026",26.1828,-84.7037,433,"NF-1708","Many Mounds (deep)",0,TRUE,250.550354003906,7.21326017379761,-444.927612304688,-23.5313873291016,729489.293028922,2897957.88683388
"1435","DSC-14027",26.1828,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1436","DSC-14028",26.1829,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1437","DSC-14029",26.1828,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1438","DSC-14030",26.1828,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1439","DSC-14031",26.1828,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1440","DSC-14032",26.1828,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1441","DSC-14033",26.1829,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,146.551162719727,12.1729431152344,-446.060516357422,-19.3146877288818,729479.099828523,2897968.79007163
"1442","DSC-14034",26.1828,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1443","DSC-14035",26.1829,-84.7038,435,"NF-1708","Many Mounds (deep)",0,TRUE,146.551162719727,12.1729431152344,-446.060516357422,-19.3146877288818,729479.099828523,2897968.79007163
"1444","DSC-14037",26.1829,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,146.551162719727,12.1729431152344,-446.060516357422,-19.3146877288818,729479.099828523,2897968.79007163
"1445","DSC-14040",26.1829,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,146.551162719727,12.1729431152344,-446.060516357422,-19.3146877288818,729479.099828523,2897968.79007163
"1446","DSC-14041",26.1833,-84.7037,435,"NF-1708","Many Mounds (deep)",0,TRUE,66.4130249023438,10.1994199752808,-440.468475341797,-15.1472043991089,729488.312791292,2898013.2874297
"1447","DSC-14044",26.1828,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1448","DSC-14045",26.1828,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1449","DSC-14046",26.1828,-84.7038,435,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1450","DSC-14047",26.1828,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1451","DSC-14050",26.1829,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,146.551162719727,12.1729431152344,-446.060516357422,-19.3146877288818,729479.099828523,2897968.79007163
"1452","DSC-14052",26.1829,-84.7037,436,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1453","DSC-14055",26.1829,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,146.551162719727,12.1729431152344,-446.060516357422,-19.3146877288818,729479.099828523,2897968.79007163
"1454","DSC-14057",26.1829,-84.7037,433,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1455","DSC-14058",26.1829,-84.7037,427,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1456","DSC-14059",26.1829,-84.7037,432,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1457","DSC-14060",26.1828,-84.7038,432,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1458","DSC-14061",26.1829,-84.7037,432,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1459","DSC-14067",26.1828,-84.7038,435,"NF-1708","Many Mounds (deep)",0,TRUE,158.782989501953,6.40846490859985,-447.183746337891,-20.642068862915,729479.295866098,2897957.7099532
"1460","DSC-14068",26.1829,-84.7037,434,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1461","DSC-14069",26.1829,-84.7037,439,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1462","DSC-14071",26.1828,-84.7037,439,"NF-1708","Many Mounds (deep)",0,TRUE,250.550354003906,7.21326017379761,-444.927612304688,-23.5313873291016,729489.293028922,2897957.88683388
"1463","DSC-14074",26.1829,-84.7037,439,"NF-1708","Many Mounds (deep)",0,TRUE,215.319534301758,10.7057733535767,-447.357208251953,-22.5518760681152,729489.096982793,2897968.96695278
"1464","DSC-14075",26.1827,-84.7037,438,"NF-1708","Many Mounds (deep)",1,TRUE,211.708557128906,11.8593273162842,-447.079010009766,NA,729489.489074354,2897946.8067151
"1465","DSC-14078",26.1827,-84.7037,437,"NF-1708","Many Mounds (deep)",0,TRUE,211.708557128906,11.8593273162842,-447.079010009766,NA,729489.489074354,2897946.8067151
"1466","DSC-14080",26.1827,-84.7037,438,"NF-1708","Many Mounds (deep)",0,TRUE,211.708557128906,11.8593273162842,-447.079010009766,NA,729489.489074354,2897946.8067151
"1467","DSC-14083",26.1826,-84.7038,438,"NF-1708","Many Mounds (deep)",0,TRUE,186.871459960938,5.00806379318237,-449.463775634766,-25.9006004333496,729479.687939152,2897935.54971673
"1468","DSC-14086",26.1826,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,186.871459960938,5.00806379318237,-449.463775634766,-25.9006004333496,729479.687939152,2897935.54971673
"1469","DSC-14087",26.1825,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,328.949890136719,6.06604337692261,-447.271423339844,-28.0837001800537,729479.883974632,2897924.46959869
"1470","DSC-14088",26.1825,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,328.949890136719,6.06604337692261,-447.271423339844,-28.0837001800537,729479.883974632,2897924.46959869
"1471","DSC-14089",26.1827,-84.7037,437,"NF-1708","Many Mounds (deep)",0,TRUE,211.708557128906,11.8593273162842,-447.079010009766,NA,729489.489074354,2897946.8067151
"1472","DSC-14091",26.1825,-84.7038,436,"NF-1708","Many Mounds (deep)",0,TRUE,328.949890136719,6.06604337692261,-447.271423339844,-28.0837001800537,729479.883974632,2897924.46959869
"1473","DSC-14095",26.1824,-84.7038,438,"NF-1708","Many Mounds (deep)",0,TRUE,261.183654785156,1.16633880138397,-447.407653808594,-27.8196868896484,729480.080009414,2897913.38948078
"1474","DSC-14096",26.1824,-84.7039,439,"NF-1708","Many Mounds (deep)",0,TRUE,225.111511230469,6.32653141021729,-446.962860107422,-19.5799999237061,729470.082812799,2897913.21260973
"1475","DSC-14098",26.1824,-84.7039,438,"NF-1708","Many Mounds (deep)",0,TRUE,225.111511230469,6.32653141021729,-446.962860107422,-19.5799999237061,729470.082812799,2897913.21260973
"1476","DSC-14101",26.1825,-84.7038,437,"NF-1708","Many Mounds (deep)",0,TRUE,328.949890136719,6.06604337692261,-447.271423339844,-28.0837001800537,729479.883974632,2897924.46959869
"1477","DSC-14102",26.1824,-84.7039,439,"NF-1708","Many Mounds (deep)",0,TRUE,225.111511230469,6.32653141021729,-446.962860107422,-19.5799999237061,729470.082812799,2897913.21260973
"1478","DSC-14103",26.1824,-84.7039,439,"NF-1708","Many Mounds (deep)",0,TRUE,225.111511230469,6.32653141021729,-446.962860107422,-19.5799999237061,729470.082812799,2897913.21260973
"1479","DSC-14104",26.3381,-84.7608,510,"NF-1708","North Reed Site (deep)",0,TRUE,228.522918701172,0.893304824829102,-523.727844238281,-25.5710868835449,723483.28852989,2915065.30884958
"1480","DSC-14105",26.338,-84.7608,510,"NF-1708","North Reed Site (deep)",0,TRUE,279.131988525391,0.588297188282013,-523.605407714844,-24.6076259613037,723483.480747319,2915054.2287965
"1481","DSC-14106",26.338,-84.7608,510,"NF-1708","North Reed Site (deep)",0,TRUE,279.131988525391,0.588297188282013,-523.605407714844,-24.6076259613037,723483.480747319,2915054.2287965
"1482","DSC-14107",26.338,-84.7607,510,"NF-1708","North Reed Site (deep)",0,TRUE,237.815887451172,1.62157261371613,-523.028259277344,-24.7767963409424,723493.464355909,2915054.40199631
"1483","DSC-14109",26.338,-84.7607,510,"NF-1708","North Reed Site (deep)",0,TRUE,237.815887451172,1.62157261371613,-523.028259277344,-24.7767963409424,723493.464355909,2915054.40199631
"1484","DSC-14110",26.3379,-84.7607,510,"NF-1708","North Reed Site (deep)",0,TRUE,239.395721435547,0.626086294651031,-523.813354492188,-24.9416217803955,723493.656581259,2915043.32194289
"1485","DSC-14111",26.3379,-84.7607,510,"NF-1708","North Reed Site (deep)",0,TRUE,239.395721435547,0.626086294651031,-523.813354492188,-24.9416217803955,723493.656581259,2915043.32194289
"1486","DSC-14112",26.3379,-84.7607,510,"NF-1708","North Reed Site (deep)",0,TRUE,239.395721435547,0.626086294651031,-523.813354492188,-24.9416217803955,723493.656581259,2915043.32194289
"1487","DSC-14113",26.3375,-84.7604,510,"NF-1708","North Reed Site (deep)",0,TRUE,305.251373291016,8.55570793151855,-520.976318359375,-15.2674999237061,723524.376433137,2914999.52136956
"1488","DSC-14114",26.3375,-84.7604,510,"NF-1708","North Reed Site (deep)",0,TRUE,305.251373291016,8.55570793151855,-520.976318359375,-15.2674999237061,723524.376433137,2914999.52136956
"1489","DSC-14115",26.3375,-84.7605,510,"NF-1708","North Reed Site (deep)",0,TRUE,310.419067382812,3.82268476486206,-522.845397949219,-19.2047424316406,723514.392780296,2914999.34814881
"1490","DSC-14116",26.3375,-84.7605,510,"NF-1708","North Reed Site (deep)",0,TRUE,310.419067382812,3.82268476486206,-522.845397949219,-19.2047424316406,723514.392780296,2914999.34814881
"1491","DSC-14117",26.3375,-84.7604,510,"NF-1708","North Reed Site (deep)",0,TRUE,305.251373291016,8.55570793151855,-520.976318359375,-15.2674999237061,723524.376433137,2914999.52136956
"1492","DSC-14118",26.3375,-84.7604,510,"NF-1708","North Reed Site (deep)",0,TRUE,305.251373291016,8.55570793151855,-520.976318359375,-15.2674999237061,723524.376433137,2914999.52136956
"1493","DSC-14119",26.3374,-84.7604,510,"NF-1708","North Reed Site (deep)",0,TRUE,290.529388427734,10.7341289520264,-520.370910644531,-18.5409088134766,723524.568680889,2914988.44131542
"1494","DSC-14120",26.3374,-84.7604,510,"NF-1708","North Reed Site (deep)",0,TRUE,290.529388427734,10.7341289520264,-520.370910644531,-18.5409088134766,723524.568680889,2914988.44131542
